Customer id,Gender,Age,City,Policy id,Policy number,Purchase Method,Coverage type,Policy start date,Policy end date,Policy renewed in next year,Premium,Claims,Claim id,Claim date,Settlement date,Claims amount,Complaints,Complaint id,Complaint file date,Complaint resolution date,Complaint communication channel,Survey year,Satisfaction Score
dj_26,Female,47,Ottawa,151,B400151,Third party Agent,B,1/26/2018,1/26/2019,Yes,1620,No,,,,,Yes,152,5/26/2018,7/24/2018,Web portal,2018,3.4
dj_391,Male,56,Markham,152,B400152,Third party Agent,D,1/26/2018,1/26/2019,Yes,4225,No,,,,,Yes,153,5/26/2018,8/8/2018,Web portal,2018,3.1
dj_756,Female,54,Toronto,153,B400155,Third party Agent,A,1/26/2018,1/26/2019,Yes,3559,No,,,,,Yes,156,4/26/2018,7/22/2018,Call,2018,2.9
dj_1121,Male,66,Toronto,154,B400153,Third party Agent,B,1/26/2018,1/26/2019,Yes,2955,Yes,27,4/26/2018,2/5/2019,16140,Yes,154,2/26/2018,3/29/2018,Call,2018,2.5
dj_1486,Male,55,Hamilton,155,B400150,Third party Agent,D,1/26/2018,1/26/2019,Yes,8946,No,,,,,Yes,151,2/26/2018,4/23/2018,Call,2018,2.7
dj_1851,Male,43,Ottawa,156,B400154,Third party Agent,C,1/26/2018,1/26/2019,Yes,3849,No,,,,,Yes,155,4/26/2018,6/24/2018,Call,2018,3.6
dj_27,Female,39,Hamilton,157,B400158,Third party Agent,A,1/27/2018,1/27/2019,Yes,2772,No,,,,,Yes,159,5/27/2018,9/11/2018,Call,2018,3.1
dj_392,Female,48,Markham,158,B400159,Third party Agent,D,1/27/2018,1/27/2019,No,2807,No,,,,,Yes,160,5/27/2018,8/13/2018,Call,2018,4.2
dj_757,Male,64,Ottawa,159,B400156,Third party Agent,C,1/27/2018,1/27/2019,Yes,2343,No,,,,,Yes,157,2/27/2018,5/27/2018,Web portal,2018,5
dj_1122,Female,22,Windsor,160,B400160,Third party Agent,C,1/27/2018,1/27/2019,Yes,4727,Yes,28,2/27/2018,8/31/2018,21444,Yes,161,3/27/2018,5/14/2018,E-mail,2018,2.4
dj_1487,Male,42,Windsor,161,B400157,Third party Agent,A,1/27/2018,1/27/2019,Yes,2704,No,,,,,Yes,158,4/27/2018,7/10/2018,E-mail,2018,3.6
dj_1852,Male,62,Vaughan,162,B400161,Third party Agent,A,1/27/2018,1/27/2019,Yes,1467,No,,,,,Yes,162,4/27/2018,6/9/2018,E-mail,2018,2.9
dj_28,Male,43,Ottawa,163,B400164,Third party Agent,C,1/28/2018,1/28/2019,Yes,4447,No,,,,,Yes,165,5/28/2018,6/17/2018,Call,2018,3.3
dj_393,Female,18,Toronto,164,B400162,Third party Agent,A,1/28/2018,1/28/2019,Yes,2300,No,,,,,Yes,163,2/28/2018,4/23/2018,Call,2018,3.4
dj_758,Female,59,Toronto,165,B400166,Third party Agent,B,1/28/2018,1/28/2019,Yes,3298,No,,,,,Yes,167,3/28/2018,6/21/2018,E-mail,2018,3.9
dj_1123,Female,29,Vaughan,166,B400163,Third party Agent,D,1/28/2018,1/28/2019,Yes,6394,Yes,29,3/28/2018,9/14/2018,22907,Yes,164,4/28/2018,6/8/2018,E-mail,2018,2.5
dj_1488,Male,49,London,167,B400165,Third party Agent,D,1/28/2018,1/28/2019,Yes,8201,No,,,,,Yes,166,2/28/2018,3/31/2018,Call,2018,2.8
dj_1853,Female,69,Ottawa,168,B400167,Third party Agent,B,1/28/2018,1/28/2019,Yes,1635,No,,,,,Yes,168,4/28/2018,7/14/2018,E-mail,2018,3.5
dj_29,Female,36,Vaughan,169,B400172,Third party Agent,D,1/29/2018,1/29/2019,Yes,1837,No,,,,,Yes,173,3/29/2018,4/16/2018,Call,2018,2.8
dj_394,Male,43,Kitchener,170,B400173,Third party Agent,C,1/29/2018,1/29/2019,Yes,3085,No,,,,,Yes,174,3/29/2018,7/20/2018,E-mail,2018,3.5
dj_759,Female,61,Toronto,171,B400170,Third party Agent,A,1/29/2018,1/29/2019,Yes,1210,No,,,,,Yes,171,4/29/2018,5/23/2018,E-mail,2018,3.8
dj_1124,Female,69,Mississauga,172,B400171,Third party Agent,A,1/29/2018,1/29/2019,Yes,2472,Yes,30,5/29/2018,4/10/2019,75125,Yes,172,3/29/2018,5/28/2018,E-mail,2018,2.7
dj_1489,Female,28,London,173,B400168,Third party Agent,D,1/29/2018,1/29/2019,Yes,5773,No,,,,,Yes,169,3/29/2018,6/9/2018,E-mail,2018,3.8
dj_1854,Male,63,Mississauga,174,B400169,Third party Agent,A,1/29/2018,1/29/2019,Yes,1933,No,,,,,Yes,170,3/29/2018,5/22/2018,E-mail,2018,3.7
dj_30,Female,61,Markham,175,B400177,Third party Agent,D,1/30/2018,1/30/2019,Yes,2369,No,,,,,Yes,178,4/30/2018,8/4/2018,E-mail,2018,3.1
dj_395,Female,65,Hamilton,176,B400175,Third party Agent,C,1/30/2018,1/30/2019,Yes,3629,No,,,,,Yes,176,4/30/2018,6/11/2018,E-mail,2018,3.8
dj_760,Male,42,Vaughan,177,B400179,Third party Agent,C,1/30/2018,1/30/2019,Yes,4053,No,,,,,Yes,180,5/30/2018,7/4/2018,E-mail,2018,3.3
dj_1125,Male,47,Ottawa,178,B400176,Third party Agent,D,1/30/2018,1/30/2019,Yes,3245,Yes,31,2/28/2018,12/21/2018,14912,Yes,177,4/30/2018,5/30/2018,E-mail,2018,2.7
dj_1490,Male,50,Mississauga,179,B400174,Third party Agent,C,1/30/2018,1/30/2019,Yes,1955,No,,,,,Yes,175,3/30/2018,6/8/2018,E-mail,2018,3
dj_1855,Female,56,Kitchener,180,B400178,Third party Agent,C,1/30/2018,1/30/2019,Yes,3565,No,,,,,Yes,179,5/30/2018,8/7/2018,E-mail,2018,3.2
dj_31,Male,34,Mississauga,181,B400182,Third party Agent,A,1/31/2018,1/31/2019,Yes,2382,No,,,,,Yes,183,2/28/2018,5/10/2018,Call,2018,2.8
dj_396,Female,43,Mississauga,182,B400184,Third party Agent,D,1/31/2018,1/31/2019,Yes,8834,No,,,,,Yes,185,5/31/2018,6/18/2018,Call,2018,3.6
dj_761,Female,57,Toronto,183,B400183,Third party Agent,B,1/31/2018,1/31/2019,Yes,4896,No,,,,,Yes,184,2/28/2018,5/10/2018,Web portal,2018,3.2
dj_1126,Male,51,Kitchener,184,B400180,Third party Agent,C,1/31/2018,1/31/2019,Yes,4355,Yes,32,5/31/2018,3/20/2019,52542,Yes,181,2/28/2018,6/22/2018,E-mail,2018,2.1
dj_1491,Male,43,Vaughan,185,B400181,Third party Agent,C,1/31/2018,1/31/2019,Yes,3618,No,,,,,Yes,182,2/28/2018,4/6/2018,Call,2018,3.7
dj_1856,Female,56,Brampton,186,B400185,Third party Agent,A,1/31/2018,1/31/2019,Yes,3930,No,,,,,Yes,186,4/30/2018,6/9/2018,Call,2018,3.1
dj_32,Female,58,Markham,187,B400189,Third party Agent,B,2/1/2018,2/1/2019,Yes,3854,No,,,,,Yes,737,4/1/2018,4/28/2018,E-mail,2018,3
dj_397,Male,52,Windsor,188,B400188,Third party Agent,A,2/1/2018,2/1/2019,Yes,2753,No,,,,,Yes,189,6/1/2018,9/29/2018,Call,2018,3
dj_762,Female,19,Windsor,189,B400191,Third party Agent,D,2/1/2018,2/1/2019,Yes,3352,No,,,,,Yes,192,6/1/2018,6/27/2018,E-mail,2018,3.2
dj_1127,Male,48,Markham,190,B400190,Third party Agent,A,2/1/2018,2/1/2019,Yes,3628,Yes,33,5/1/2018,2/14/2019,79029,Yes,191,6/1/2018,7/28/2018,E-mail,2018,2.3
dj_1492,Female,50,Mississauga,191,B400187,Third party Agent,C,2/1/2018,2/1/2019,Yes,3132,No,,,,,Yes,188,5/1/2018,6/28/2018,E-mail,2018,2.9
dj_1857,Male,44,Vaughan,192,B400186,Third party Agent,A,2/1/2018,2/1/2019,Yes,2806,No,,,,,Yes,187,4/1/2018,4/17/2018,E-mail,2018,3.7
dj_33,Female,23,Brampton,193,B400196,Third party Agent,B,2/2/2018,2/2/2019,Yes,2984,No,,,,,Yes,197,5/2/2018,8/24/2018,E-mail,2018,4
dj_398,Female,34,Toronto,194,B400197,Third party Agent,A,2/2/2018,2/2/2019,Yes,1993,No,,,,,Yes,198,5/2/2018,5/20/2018,E-mail,2018,5
dj_763,Male,23,Windsor,195,B400193,Third party Agent,B,2/2/2018,2/2/2019,Yes,5345,No,,,,,Yes,194,4/2/2018,4/26/2018,E-mail,2018,4.5
dj_1128,Female,46,London,196,B400195,Third party Agent,C,2/2/2018,2/2/2019,Yes,1564,Yes,34,4/2/2018,8/7/2018,16725,Yes,196,4/2/2018,6/28/2018,Call,2018,2.4
dj_1493,Male,25,Brampton,197,B400192,Third party Agent,C,2/2/2018,2/2/2019,Yes,1887,No,,,,,Yes,193,4/2/2018,5/18/2018,E-mail,2018,3.4
dj_1858,Male,46,Brampton,198,B400194,Third party Agent,C,2/2/2018,2/2/2019,Yes,4849,No,,,,,Yes,195,5/2/2018,7/19/2018,E-mail,2018,3.1
dj_34,Male,48,Toronto,199,B400198,Third party Agent,C,2/3/2018,2/3/2019,Yes,3188,No,,,,,Yes,753,4/3/2018,7/8/2018,E-mail,2018,3.2
dj_399,Female,30,Brampton,200,B400199,Third party Agent,D,2/3/2018,2/3/2019,Yes,8311,No,,,,,Yes,200,5/3/2018,6/16/2018,E-mail,2018,3.4
dj_764,Female,33,Vaughan,201,B400203,Third party Agent,A,2/3/2018,2/3/2019,No,3237,No,,,,,Yes,204,4/3/2018,7/24/2018,Call,2018,3.4
dj_1129,Male,48,Windsor,202,B400200,Third party Agent,B,2/3/2018,2/3/2019,Yes,4801,Yes,35,4/3/2018,10/1/2018,53428,Yes,201,6/3/2018,8/19/2018,Call,2018,2.5
dj_1494,Female,36,Toronto,203,B400202,Third party Agent,B,2/3/2018,2/3/2019,Yes,3835,No,,,,,Yes,203,4/3/2018,5/3/2018,Call,2018,3.3
dj_1859,Female,57,Vaughan,204,B400201,Third party Agent,B,2/3/2018,2/3/2019,Yes,4703,No,,,,,Yes,202,3/3/2018,6/9/2018,E-mail,2018,2.9
dj_35,Female,59,Mississauga,205,B400208,Third party Agent,D,2/4/2018,2/4/2019,Yes,9468,No,,,,,Yes,209,5/4/2018,7/9/2018,E-mail,2018,3.3
dj_400,Male,70,London,206,B400206,Third party Agent,B,2/4/2018,2/4/2019,Yes,3570,No,,,,,Yes,207,6/4/2018,7/13/2018,Web portal,2018,3.1
dj_765,Female,26,Brampton,207,B400205,Third party Agent,A,2/4/2018,2/4/2019,Yes,3187,No,,,,,Yes,206,5/4/2018,7/28/2018,E-mail,2018,3
dj_1130,Male,44,London,208,B400207,Third party Agent,A,2/4/2018,2/4/2019,Yes,3051,Yes,36,6/4/2018,7/18/2018,20595,Yes,208,3/4/2018,4/13/2018,E-mail,2018,3.1
dj_1495,Female,28,London,209,B400204,Third party Agent,A,2/4/2018,2/4/2019,Yes,1684,No,,,,,Yes,205,3/4/2018,5/24/2018,Web portal,2018,3.7
dj_1860,Male,59,Vaughan,210,B400209,Third party Agent,D,2/4/2018,2/4/2019,Yes,9538,No,,,,,Yes,210,6/4/2018,10/2/2018,Call,2018,2.9
dj_36,Female,53,Windsor,211,B400214,Third party Agent,A,2/5/2018,2/5/2019,Yes,1520,No,,,,,Yes,215,5/5/2018,8/20/2018,Call,2018,2.9
dj_401,Female,50,Brampton,212,B400210,Third party Agent,A,2/5/2018,2/5/2019,Yes,3981,No,,,,,Yes,211,4/5/2018,4/25/2018,E-mail,2018,3.1
dj_766,Male,32,Mississauga,213,B400215,Third party Agent,C,2/5/2018,2/5/2019,Yes,3930,No,,,,,Yes,216,5/5/2018,7/11/2018,E-mail,2018,3.5
dj_1131,Female,59,Windsor,214,B400211,Third party Agent,B,2/5/2018,2/5/2019,Yes,4258,Yes,37,3/5/2018,9/8/2018,4859,Yes,212,3/5/2018,4/29/2018,E-mail,2018,2.6
dj_1496,Male,58,Toronto,215,B400212,Third party Agent,A,2/5/2018,2/5/2019,Yes,2162,No,,,,,Yes,213,3/5/2018,6/30/2018,E-mail,2018,2.9
dj_1861,Female,21,Toronto,216,B400213,Third party Agent,A,2/5/2018,2/5/2019,Yes,1415,No,,,,,Yes,214,5/5/2018,6/29/2018,E-mail,2018,3.7
dj_37,Male,40,London,217,B400216,Third party Agent,A,2/6/2018,2/6/2019,Yes,2731,No,,,,,Yes,217,3/6/2018,3/25/2018,Web portal,2018,2.7
dj_402,Female,24,Windsor,218,B400219,Third party Agent,A,2/6/2018,2/6/2019,No,2139,No,,,,,Yes,220,3/6/2018,4/9/2018,Call,2018,2.8
dj_767,Female,56,London,219,B400218,Third party Agent,D,2/6/2018,2/6/2019,Yes,7035,No,,,,,Yes,219,6/6/2018,9/5/2018,Call,2018,3.4
dj_1132,Male,46,London,220,B400217,Third party Agent,A,2/6/2018,2/6/2019,Yes,2916,Yes,38,6/6/2018,12/17/2018,89040,Yes,218,5/6/2018,8/8/2018,E-mail,2018,1.9
dj_1497,Male,47,Mississauga,221,B400220,Third party Agent,C,2/6/2018,2/6/2019,Yes,3090,No,,,,,Yes,221,4/6/2018,4/24/2018,E-mail,2018,3.6
dj_1862,Male,40,Hamilton,222,B400221,Third party Agent,A,2/6/2018,2/6/2019,Yes,1994,No,,,,,Yes,222,5/6/2018,5/25/2018,Call,2018,3.7
dj_38,Female,29,Markham,223,B400225,Third party Agent,B,2/7/2018,2/7/2019,Yes,4256,No,,,,,Yes,226,4/7/2018,6/30/2018,Call,2018,4.6
dj_403,Male,59,Brampton,224,B400223,Third party Agent,A,2/7/2018,2/7/2019,Yes,1895,No,,,,,Yes,224,4/7/2018,7/15/2018,E-mail,2018,4
dj_768,Female,34,Mississauga,225,B400224,Third party Agent,C,2/7/2018,2/7/2019,Yes,2398,No,,,,,Yes,225,3/7/2018,5/13/2018,Call,2018,5
dj_1133,Female,38,Kitchener,226,B400226,Third party Agent,A,2/7/2018,2/7/2019,Yes,3894,Yes,39,6/7/2018,1/25/2019,84984,Yes,227,6/7/2018,9/16/2018,E-mail,2018,2.4
dj_1498,Female,61,Hamilton,227,B400227,Third party Agent,D,2/7/2018,2/7/2019,Yes,5641,No,,,,,Yes,228,6/7/2018,6/29/2018,E-mail,2018,2.8
dj_1863,Female,23,Kitchener,228,B400222,Third party Agent,A,2/7/2018,2/7/2019,Yes,3544,No,,,,,Yes,223,3/7/2018,4/28/2018,Web portal,2018,2.7
dj_39,Female,61,Hamilton,229,B400231,Third party Agent,D,2/8/2018,2/8/2019,Yes,4956,No,,,,,Yes,232,3/8/2018,4/28/2018,Call,2018,3.8
dj_404,Female,53,Toronto,230,B400228,Third party Agent,A,2/8/2018,2/8/2019,Yes,3859,No,,,,,Yes,229,4/8/2018,6/12/2018,E-mail,2018,3.5
dj_769,Male,36,Kitchener,231,B400229,Third party Agent,D,2/8/2018,2/8/2019,Yes,6066,No,,,,,Yes,230,5/8/2018,7/9/2018,E-mail,2018,3.3
dj_1134,Female,43,London,232,B400232,Third party Agent,D,2/8/2018,2/8/2019,Yes,2158,Yes,40,5/8/2018,4/27/2019,98602,Yes,233,6/8/2018,6/25/2018,Call,2018,2.2
dj_1499,Male,62,Hamilton,233,B400230,Third party Agent,B,2/8/2018,2/8/2019,Yes,2621,No,,,,,Yes,231,6/8/2018,9/29/2018,Call,2018,3.5
dj_1864,Female,51,Windsor,234,B400233,Third party Agent,B,2/8/2018,2/8/2019,Yes,3125,No,,,,,Yes,234,6/8/2018,7/16/2018,E-mail,2018,2.8
dj_40,Male,36,Brampton,235,B400237,Third party Agent,D,2/9/2018,2/9/2019,No,7882,No,,,,,Yes,238,3/9/2018,5/5/2018,E-mail,2018,3.8
dj_405,Female,60,Toronto,236,B400235,Third party Agent,A,2/9/2018,2/9/2019,No,2784,No,,,,,Yes,236,6/9/2018,9/10/2018,Web portal,2018,3.2
dj_770,Female,59,Ottawa,237,B400239,Third party Agent,D,2/9/2018,2/9/2019,Yes,8218,No,,,,,Yes,240,4/9/2018,6/6/2018,Call,2018,3.9
dj_1135,Male,26,Markham,238,B400234,Third party Agent,D,2/9/2018,2/9/2019,Yes,9841,Yes,41,6/9/2018,12/17/2018,48172,Yes,235,5/9/2018,9/6/2018,E-mail,2018,2.3
dj_1500,Female,24,Toronto,239,B400238,Third party Agent,A,2/9/2018,2/9/2019,Yes,1422,No,,,,,Yes,239,4/9/2018,6/8/2018,E-mail,2018,3.5
dj_1865,Female,44,London,240,B400236,Third party Agent,D,2/9/2018,2/9/2019,Yes,5644,No,,,,,Yes,237,3/9/2018,5/9/2018,Call,2018,3.3
dj_41,Female,44,Windsor,241,B400245,Third party Agent,B,2/10/2018,2/10/2019,Yes,1505,No,,,,,Yes,246,6/10/2018,9/1/2018,E-mail,2018,2.9
dj_406,Male,65,Markham,242,B400242,Third party Agent,A,2/10/2018,2/10/2019,Yes,3977,No,,,,,Yes,243,4/10/2018,5/26/2018,E-mail,2018,3.1
dj_771,Female,41,Ottawa,243,B400241,Third party Agent,D,2/10/2018,2/10/2019,Yes,4613,No,,,,,Yes,242,3/10/2018,5/9/2018,E-mail,2018,2.9
dj_1136,Male,62,Toronto,244,B400244,Third party Agent,A,2/10/2018,2/10/2019,Yes,1399,Yes,42,6/10/2018,12/16/2018,14556,Yes,245,6/10/2018,7/7/2018,E-mail,2018,2.8
dj_1501,Male,44,London,245,B400240,Third party Agent,C,2/10/2018,2/10/2019,Yes,3276,No,,,,,Yes,241,3/10/2018,6/28/2018,Web portal,2018,2.7
dj_1866,Male,28,Toronto,246,B400243,Third party Agent,A,2/10/2018,2/10/2019,Yes,1397,No,,,,,Yes,244,5/10/2018,6/3/2018,Call,2018,3.3
dj_42,Female,54,Mississauga,247,B400250,Third party Agent,D,2/11/2018,2/11/2019,Yes,9157,No,,,,,Yes,251,5/11/2018,6/5/2018,E-mail,2018,4.8
dj_407,Female,42,Brampton,248,B400246,Third party Agent,D,2/11/2018,2/11/2019,Yes,7553,No,,,,,Yes,247,4/11/2018,7/2/2018,E-mail,2018,3.6
dj_772,Male,52,Markham,249,B400249,Third party Agent,B,2/11/2018,2/11/2019,Yes,4305,No,,,,,Yes,250,4/11/2018,5/11/2018,E-mail,2018,5
dj_1137,Female,20,Ottawa,250,B400248,Third party Agent,D,2/11/2018,2/11/2019,Yes,7076,Yes,43,5/11/2018,4/1/2019,94610,Yes,249,4/11/2018,7/27/2018,E-mail,2018,2.1
dj_1502,Female,67,Markham,251,B400251,Third party Agent,C,2/11/2018,2/11/2019,Yes,2784,No,,,,,Yes,252,6/11/2018,7/21/2018,Call,2018,3.7
dj_1867,Male,37,Brampton,252,B400247,Third party Agent,C,2/11/2018,2/11/2019,Yes,4220,No,,,,,Yes,248,6/11/2018,8/10/2018,Call,2018,3.1
dj_43,Male,39,Windsor,253,B400257,Third party Agent,C,2/12/2018,2/12/2019,Yes,2855,No,,,,,Yes,258,4/12/2018,7/17/2018,Call,2018,2.7
dj_408,Female,53,Hamilton,254,B400256,Third party Agent,C,2/12/2018,2/12/2019,Yes,1797,No,,,,,Yes,257,6/12/2018,9/29/2018,Call,2018,2.9
dj_773,Female,63,Windsor,255,B400254,Third party Agent,D,2/12/2018,2/12/2019,Yes,3717,No,,,,,Yes,255,4/12/2018,6/14/2018,E-mail,2018,3.9
dj_1138,Male,69,Toronto,256,B400253,Third party Agent,A,2/12/2018,2/12/2019,Yes,1739,Yes,44,5/12/2018,11/18/2018,87226,Yes,254,4/12/2018,4/27/2018,E-mail,2018,2.7
dj_1503,Female,33,Brampton,257,B400255,Third party Agent,A,2/12/2018,2/12/2019,Yes,1378,No,,,,,Yes,256,5/12/2018,8/4/2018,E-mail,2018,3.4
dj_1868,Male,36,Mississauga,258,B400252,Third party Agent,A,2/12/2018,2/12/2019,No,2960,No,,,,,Yes,253,3/12/2018,5/15/2018,Web portal,2018,3.9
dj_44,Female,64,Kitchener,259,B400262,Third party Agent,C,2/13/2018,2/13/2019,Yes,2523,No,,,,,Yes,263,3/13/2018,4/18/2018,Call,2018,3
dj_409,Male,24,Brampton,260,B400258,Third party Agent,B,2/13/2018,2/13/2019,Yes,4161,No,,,,,Yes,259,4/13/2018,7/9/2018,E-mail,2018,2.9
dj_774,Female,33,London,261,B400263,Third party Agent,D,2/13/2018,2/13/2019,Yes,6952,No,,,,,Yes,264,3/13/2018,6/4/2018,E-mail,2018,3.9
dj_1139,Female,65,Windsor,262,B400261,Third party Agent,D,2/13/2018,2/13/2019,Yes,4043,Yes,45,5/13/2018,10/12/2018,55209,Yes,262,3/13/2018,5/15/2018,E-mail,2018,2.5
dj_1504,Female,69,Vaughan,263,B400259,Third party Agent,D,2/13/2018,2/13/2019,Yes,2295,No,,,,,Yes,260,6/13/2018,7/26/2018,Web portal,2018,3.2
dj_1869,Female,18,Mississauga,264,B400260,Third party Agent,D,2/13/2018,2/13/2019,No,3869,No,,,,,Yes,261,6/13/2018,8/13/2018,Call,2018,3.6
dj_45,Female,36,Ottawa,265,B400269,Third party Agent,A,2/14/2018,2/14/2019,Yes,3233,No,,,,,Yes,270,6/14/2018,9/5/2018,E-mail,2018,3.9
dj_410,Female,55,Markham,266,B400266,Third party Agent,B,2/14/2018,2/14/2019,Yes,4650,No,,,,,Yes,267,3/14/2018,6/28/2018,Call,2018,3.4
dj_775,Male,53,Toronto,267,B400264,Third party Agent,C,2/14/2018,2/14/2019,Yes,2905,No,,,,,Yes,265,5/14/2018,8/13/2018,E-mail,2018,2.8
dj_1140,Male,21,Kitchener,268,B400267,Third party Agent,B,2/14/2018,2/14/2019,Yes,5957,Yes,46,5/14/2018,4/9/2019,64612,Yes,268,4/14/2018,7/25/2018,E-mail,2018,2.6
dj_1505,Male,52,Brampton,269,B400265,Third party Agent,A,2/14/2018,2/14/2019,Yes,1512,No,,,,,Yes,266,6/14/2018,9/5/2018,Call,2018,3.7
dj_1870,Male,56,Toronto,270,B400268,Third party Agent,D,2/14/2018,2/14/2019,Yes,7748,No,,,,,Yes,269,6/14/2018,10/8/2018,E-mail,2018,3.2
dj_46,Male,62,Toronto,271,B400275,Third party Agent,A,2/15/2018,2/15/2019,No,2827,No,,,,,Yes,276,6/15/2018,8/31/2018,E-mail,2018,2.8
dj_411,Female,60,Vaughan,272,B400270,Third party Agent,C,2/15/2018,2/15/2019,Yes,5727,No,,,,,Yes,271,5/15/2018,7/16/2018,E-mail,2018,3.3
dj_776,Female,36,Kitchener,273,B400274,Third party Agent,B,2/15/2018,2/15/2019,Yes,5181,No,,,,,Yes,275,4/15/2018,6/24/2018,Call,2018,3.6
dj_1141,Female,23,London,274,B400271,Third party Agent,D,2/15/2018,2/15/2019,Yes,6962,Yes,47,3/15/2018,11/25/2018,73536,Yes,272,6/15/2018,10/8/2018,Call,2018,3.1
dj_1506,Male,19,Brampton,275,B400272,Third party Agent,B,2/15/2018,2/15/2019,Yes,5825,No,,,,,Yes,273,6/15/2018,9/1/2018,Call,2018,2.8
dj_1871,Male,35,Toronto,276,B400273,Third party Agent,B,2/15/2018,2/15/2019,Yes,3323,No,,,,,Yes,274,3/15/2018,3/30/2018,Call,2018,2.7
dj_47,Female,32,Markham,277,B400281,Third party Agent,D,2/16/2018,2/16/2019,Yes,9884,No,,,,,Yes,282,4/16/2018,7/5/2018,E-mail,2018,3
dj_412,Male,69,Toronto,278,B400276,Third party Agent,A,2/16/2018,2/16/2019,Yes,3718,No,,,,,Yes,277,3/16/2018,7/9/2018,Web portal,2018,3.4
dj_777,Female,51,Brampton,279,B400277,Third party Agent,B,2/16/2018,2/16/2019,Yes,4221,No,,,,,Yes,278,5/16/2018,9/8/2018,E-mail,2018,3.2
dj_1142,Female,28,Mississauga,280,B400278,Third party Agent,D,2/16/2018,2/16/2019,Yes,3104,No,,,,,Yes,279,3/16/2018,7/3/2018,Call,2018,2.8
dj_1507,Male,22,Brampton,281,B400279,Third party Agent,B,2/16/2018,2/16/2019,Yes,2737,No,,,,,Yes,280,4/16/2018,7/29/2018,Call,2018,3.7
dj_1872,Female,23,London,282,B400280,Third party Agent,C,2/16/2018,2/16/2019,Yes,5687,No,,,,,Yes,281,4/16/2018,5/15/2018,Call,2018,3.4
dj_48,Female,21,Windsor,283,B400285,Third party Agent,D,2/17/2018,2/17/2019,Yes,6752,No,,,,,Yes,286,5/17/2018,8/2/2018,Call,2018,3.6
dj_413,Female,27,Windsor,284,B400282,Third party Agent,C,2/17/2018,2/17/2019,Yes,2840,No,,,,,Yes,283,4/17/2018,7/16/2018,Web portal,2018,4.1
dj_778,Male,38,Markham,285,B400286,Third party Agent,B,2/17/2018,2/17/2019,Yes,1666,No,,,,,Yes,287,5/17/2018,6/6/2018,E-mail,2018,4.5
dj_1143,Female,66,London,286,B400287,Third party Agent,B,2/17/2018,2/17/2019,Yes,2980,No,,,,,Yes,288,6/17/2018,9/6/2018,E-mail,2018,2.7
dj_1508,Female,54,Brampton,287,B400283,Third party Agent,C,2/17/2018,2/17/2019,Yes,4759,No,,,,,Yes,284,5/17/2018,8/17/2018,Call,2018,3.1
dj_1873,Male,40,Markham,288,B400284,Third party Agent,B,2/17/2018,2/17/2019,Yes,5609,No,,,,,Yes,285,5/17/2018,6/21/2018,Call,2018,3.9
dj_49,Male,70,Toronto,289,B400293,Third party Agent,B,2/18/2018,2/18/2019,No,1686,No,,,,,Yes,294,6/18/2018,7/22/2018,Call,2018,4.4
dj_414,Female,60,Vaughan,290,B400292,Third party Agent,A,2/18/2018,2/18/2019,Yes,3625,No,,,,,Yes,293,5/18/2018,8/14/2018,E-mail,2018,5
dj_779,Female,62,Kitchener,291,B400290,Third party Agent,C,2/18/2018,2/18/2019,Yes,4362,No,,,,,Yes,291,5/18/2018,6/6/2018,E-mail,2018,4.1
dj_1144,Male,20,Kitchener,292,B400288,Third party Agent,C,2/18/2018,2/18/2019,Yes,5884,No,,,,,Yes,289,5/18/2018,9/15/2018,E-mail,2018,5
dj_1509,Male,61,London,293,B400289,Third party Agent,A,2/18/2018,2/18/2019,Yes,2568,No,,,,,Yes,290,5/18/2018,6/16/2018,E-mail,2018,4.5
dj_1874,Female,20,Ottawa,294,B400291,Third party Agent,C,2/18/2018,2/18/2019,Yes,2700,No,,,,,Yes,292,6/18/2018,9/20/2018,Call,2018,4.9
dj_50,Female,35,Hamilton,295,B400299,Third party Agent,D,2/19/2018,2/19/2019,Yes,5429,No,,,,,Yes,300,6/19/2018,8/9/2018,Call,2018,5
dj_415,Male,18,Mississauga,296,B400294,Third party Agent,C,2/19/2018,2/19/2019,No,3612,No,,,,,Yes,295,6/19/2018,7/12/2018,Web portal,2018,4
dj_780,Female,25,Mississauga,297,B400297,Third party Agent,B,2/19/2018,2/19/2019,Yes,5958,No,,,,,Yes,298,3/19/2018,4/21/2018,E-mail,2018,5
dj_1145,Male,41,Ottawa,298,B400298,Third party Agent,A,2/19/2018,2/19/2019,Yes,3698,No,,,,,Yes,299,5/19/2018,8/29/2018,Call,2018,5
dj_1510,Male,30,Windsor,299,B400295,Third party Agent,D,2/19/2018,2/19/2019,Yes,8937,No,,,,,Yes,296,3/19/2018,4/28/2018,Call,2018,4
dj_1875,Female,18,Brampton,300,B400296,Third party Agent,C,2/19/2018,2/19/2019,Yes,5417,No,,,,,Yes,297,3/19/2018,6/25/2018,Call,2018,5
dj_51,Female,24,Hamilton,301,B400301,Third party Agent,B,2/20/2018,2/20/2019,Yes,1750,No,,,,,Yes,946,4/20/2018,6/13/2018,Web portal,2018,5
dj_416,Female,40,Kitchener,302,B400300,Third party Agent,B,2/20/2018,2/20/2019,Yes,4521,No,,,,,Yes,301,4/20/2018,6/20/2018,Call,2018,5
