Policy id,Policy number,Policy start date,Policy end date,Profitability,Active year,Purchase method,Coverage type,Premium,Customer id
319,B400319,2/23/2018,2/23/2019,3498,2018,Third party Agent,B,3498,dj_54
320,B400318,2/23/2018,2/23/2019,2962,2018,Third party Agent,A,2962,dj_419
321,B400320,2/23/2018,2/23/2019,2677,2018,Third party Agent,D,2677,dj_784
322,B400321,2/23/2018,2/23/2019,5246,2018,Third party Agent,B,5246,dj_1149
323,B400322,2/23/2018,2/23/2019,3072,2018,Third party Agent,A,3072,dj_1514
324,B400323,2/23/2018,2/23/2019,2841,2018,Third party Agent,A,2841,dj_1879
325,B400329,2/24/2018,2/24/2019,2847,2018,Third party Agent,B,2847,dj_55
326,B400327,2/24/2018,2/24/2019,4940,2018,Third party Agent,C,4940,dj_420
327,B400324,2/24/2018,2/24/2019,4580,2018,Third party Agent,C,4580,dj_785
328,B400325,2/24/2018,2/24/2019,3958,2018,Third party Agent,C,3958,dj_1150
329,B400328,2/24/2018,2/24/2019,1477,2018,Third party Agent,A,1477,dj_1515
330,B400326,2/24/2018,2/24/2019,3146,2018,Third party Agent,A,3146,dj_1880
331,B400332,2/25/2018,2/25/2019,4532,2018,Third party Agent,B,4532,dj_56
332,B400330,2/25/2018,2/25/2019,4054,2018,Third party Agent,B,4054,dj_421
333,B400333,2/25/2018,2/25/2019,3249,2018,Third party Agent,A,3249,dj_786
334,B400334,2/25/2018,2/25/2019,4939,2018,Third party Agent,D,4939,dj_1151
335,B400331,2/25/2018,2/25/2019,5601,2018,Third party Agent,C,5601,dj_1516
336,B400335,2/25/2018,2/25/2019,2332,2018,Third party Agent,B,2332,dj_1881
337,B400337,2/26/2018,2/26/2019,1645,2018,Third party Agent,A,1645,dj_57
338,B400340,2/26/2018,2/26/2019,6667,2018,Third party Agent,D,6667,dj_422
339,B400338,2/26/2018,2/26/2019,9229,2018,Third party Agent,D,9229,dj_787
340,B400341,2/26/2018,2/26/2019,4863,2018,Third party Agent,B,4863,dj_1152
341,B400339,2/26/2018,2/26/2019,3246,2018,Third party Agent,B,3246,dj_1517
342,B400336,2/26/2018,2/26/2019,5428,2018,Third party Agent,C,5428,dj_1882
343,B400344,2/27/2018,2/27/2019,7209,2018,Third party Agent,D,7209,dj_58
344,B400343,2/27/2018,2/27/2019,7138,2018,Third party Agent,D,7138,dj_423
345,B400346,2/27/2018,2/27/2019,4002,2018,Third party Agent,B,4002,dj_788
346,B400342,2/27/2018,2/27/2019,2689,2018,Third party Agent,A,2689,dj_1153
347,B400347,2/27/2018,2/27/2019,4528,2018,Third party Agent,C,4528,dj_1518
348,B400345,2/27/2018,2/27/2019,2028,2018,Third party Agent,A,2028,dj_1883
349,B400353,2/28/2018,2/28/2019,4015,2018,Direct purchase,B,4015,dj_59
350,B400349,2/28/2018,2/28/2019,1593,2018,Third party Agent,B,1593,dj_424
351,B400350,2/28/2018,2/28/2019,4141,2018,Third party Agent,B,4141,dj_789
352,B400352,2/28/2018,2/28/2019,1725,2018,Third party Agent,C,1725,dj_1154
353,B400351,2/28/2018,2/28/2019,2624,2018,Third party Agent,C,2624,dj_1519
354,B400348,2/28/2018,2/28/2019,2908,2018,Third party Agent,A,2908,dj_1884
355,B400356,3/1/2018,3/1/2019,1256,2018,Third party Agent,A,1256,dj_60
356,B400355,3/1/2018,3/1/2019,5293,2018,Third party Agent,C,5293,dj_425
357,B400359,3/1/2018,3/1/2019,3234,2018,Direct purchase,B,3234,dj_790
358,B400357,3/1/2018,3/1/2019,2687,2018,Direct purchase,C,2687,dj_1155
359,B400354,3/1/2018,3/1/2019,3128,2018,Third party Agent,A,3128,dj_1520
360,B400358,3/1/2018,3/1/2019,1737,2018,Direct purchase,A,1737,dj_1885
361,B400362,3/2/2018,3/2/2019,3935,2018,Third party Agent,A,3935,dj_61
362,B400365,3/2/2018,3/2/2019,2136,2018,Direct purchase,B,2136,dj_426
363,B400363,3/2/2018,3/2/2019,4635,2018,Third party Agent,B,4635,dj_791
364,B400360,3/2/2018,3/2/2019,7559,2018,Third party Agent,D,7559,dj_1156
365,B400364,3/2/2018,3/2/2019,2082,2018,Direct purchase,C,2082,dj_1521
366,B400361,3/2/2018,3/2/2019,2612,2018,Third party Agent,A,2612,dj_1886
367,B400370,3/3/2018,3/3/2019,1886,2018,Direct purchase,B,1886,dj_62
368,B400368,3/3/2018,3/3/2019,3771,2018,Third party Agent,C,3771,dj_427
369,B400371,3/3/2018,3/3/2019,4108,2018,Direct purchase,D,4108,dj_792
370,B400369,3/3/2018,3/3/2019,3302,2018,Direct purchase,A,3302,dj_1157
371,B400366,3/3/2018,3/3/2019,5347,2018,Third party Agent,B,5347,dj_1522
372,B400367,3/3/2018,3/3/2019,3552,2018,Third party Agent,A,3552,dj_1887
373,B400374,3/4/2018,3/4/2019,2402,2018,Third party Agent,A,2402,dj_63
374,B400373,3/4/2018,3/4/2019,4492,2018,Third party Agent,C,4492,dj_428
375,B400375,3/4/2018,3/4/2019,1717,2018,Third party Agent,A,1717,dj_793
376,B400376,3/4/2018,3/4/2019,9461,2018,Direct purchase,D,9461,dj_1158
377,B400372,3/4/2018,3/4/2019,5123,2018,Third party Agent,B,5123,dj_1523
378,B400377,3/4/2018,3/4/2019,2418,2018,Direct purchase,A,2418,dj_1888
379,B400382,3/5/2018,3/5/2019,1862,2018,Third party Agent,A,1862,dj_64
380,B400381,3/5/2018,3/5/2019,5927,2018,Third party Agent,C,5927,dj_429
381,B400383,3/5/2018,3/5/2019,4485,2018,Direct purchase,C,4485,dj_794
382,B400378,3/5/2018,3/5/2019,2539,2018,Third party Agent,C,2539,dj_1159
383,B400379,3/5/2018,3/5/2019,1865,2018,Third party Agent,C,1865,dj_1524
384,B400380,3/5/2018,3/5/2019,2896,2018,Third party Agent,D,2896,dj_1889
385,B400389,3/6/2018,3/6/2019,2674,2018,Direct purchase,D,2674,dj_65
386,B400388,3/6/2018,3/6/2019,1693,2018,Direct purchase,A,1693,dj_430
387,B400385,3/6/2018,3/6/2019,4899,2018,Third party Agent,C,4899,dj_795
388,B400386,3/6/2018,3/6/2019,3711,2018,Direct purchase,A,3711,dj_1160
389,B400384,3/6/2018,3/6/2019,1796,2018,Third party Agent,C,1796,dj_1525
390,B400387,3/6/2018,3/6/2019,6345,2018,Direct purchase,D,6345,dj_1890
391,B400393,3/7/2018,3/7/2019,4651,2018,Third party Agent,B,4651,dj_66
392,B400392,3/7/2018,3/7/2019,3594,2018,Third party Agent,C,3594,dj_431
393,B400395,3/7/2018,3/7/2019,8384,2018,Direct purchase,D,8384,dj_796
394,B400394,3/7/2018,3/7/2019,1963,2018,Direct purchase,C,1963,dj_1161
395,B400390,3/7/2018,3/7/2019,5149,2018,Third party Agent,D,5149,dj_1526
396,B400391,3/7/2018,3/7/2019,5221,2018,Third party Agent,B,5221,dj_1891
397,B400398,3/8/2018,3/8/2019,3439,2018,Third party Agent,A,3439,dj_67
398,B400397,3/8/2018,3/8/2019,2220,2018,Third party Agent,D,2220,dj_432
399,B400399,3/8/2018,3/8/2019,2843,2018,Third party Agent,A,2843,dj_797
400,B400396,3/8/2018,3/8/2019,5979,2018,Third party Agent,C,5979,dj_1162
401,B400400,3/8/2018,3/8/2019,2067,2018,Direct purchase,A,2067,dj_1527
402,B400401,3/8/2018,3/8/2019,2953,2018,Direct purchase,B,2953,dj_1892
403,B400406,3/9/2018,3/9/2019,7721,2018,Direct purchase,D,7721,dj_68
404,B400404,3/9/2018,3/9/2019,2879,2018,Third party Agent,B,2879,dj_433
405,B400407,3/9/2018,3/9/2019,1724,2018,Direct purchase,A,1724,dj_798
406,B400405,3/9/2018,3/9/2019,3712,2018,Direct purchase,A,3712,dj_1163
407,B400402,3/9/2018,3/9/2019,5567,2018,Third party Agent,B,5567,dj_1528
408,B400403,3/9/2018,3/9/2019,3851,2018,Third party Agent,C,3851,dj_1893
409,B400409,3/10/2018,3/10/2019,2072,2018,Third party Agent,A,2072,dj_69
410,B400413,3/10/2018,3/10/2019,3193,2018,Direct purchase,D,3193,dj_434
411,B400410,3/10/2018,3/10/2019,1955,2018,Third party Agent,B,1955,dj_799
412,B400411,3/10/2018,3/10/2019,3614,2018,Direct purchase,D,3614,dj_1164
413,B400408,3/10/2018,3/10/2019,9664,2018,Third party Agent,D,9664,dj_1529
414,B400412,3/10/2018,3/10/2019,2469,2018,Direct purchase,B,2469,dj_1894
415,B400417,3/11/2018,3/11/2019,2693,2018,Third party Agent,D,2693,dj_70
416,B400416,3/11/2018,3/11/2019,5225,2018,Third party Agent,D,5225,dj_435
417,B400419,3/11/2018,3/11/2019,6464,2018,Direct purchase,D,6464,dj_800
418,B400414,3/11/2018,3/11/2019,4100,2018,Third party Agent,C,4100,dj_1165
419,B400418,3/11/2018,3/11/2019,5524,2018,Direct purchase,C,5524,dj_1530
420,B400415,3/11/2018,3/11/2019,4134,2018,Third party Agent,B,4134,dj_1895
421,B400425,3/12/2018,3/12/2019,3663,2018,Direct purchase,B,3663,dj_71
422,B400420,3/12/2018,3/12/2019,4617,2018,Third party Agent,C,4617,dj_436
423,B400421,3/12/2018,3/12/2019,9060,2018,Third party Agent,D,9060,dj_801
424,B400422,3/12/2018,3/12/2019,2975,2018,Direct purchase,A,2975,dj_1166
425,B400423,3/12/2018,3/12/2019,4881,2018,Direct purchase,C,4881,dj_1531
426,B400424,3/12/2018,3/12/2019,7810,2018,Direct purchase,D,7810,dj_1896
427,B400428,3/13/2018,3/13/2019,2660,2018,Third party Agent,A,2660,dj_72
428,B400427,3/13/2018,3/13/2019,3331,2018,Third party Agent,A,3331,dj_437
429,B400431,3/13/2018,3/13/2019,3176,2018,Direct purchase,A,3176,dj_802
430,B400429,3/13/2018,3/13/2019,2967,2018,Direct purchase,D,2967,dj_1167
431,B400430,3/13/2018,3/13/2019,3222,2018,Direct purchase,D,3222,dj_1532
432,B400426,3/13/2018,3/13/2019,5870,2018,Third party Agent,D,5870,dj_1897
433,B400434,3/14/2018,3/14/2019,4267,2018,Third party Agent,C,4267,dj_73
434,B400437,3/14/2018,3/14/2019,3235,2018,Direct purchase,B,3235,dj_438
435,B400435,3/14/2018,3/14/2019,2621,2018,Third party Agent,A,2621,dj_803
436,B400432,3/14/2018,3/14/2019,4663,2018,Third party Agent,C,4663,dj_1168
437,B400436,3/14/2018,3/14/2019,1413,2018,Direct purchase,A,1413,dj_1533
438,B400433,3/14/2018,3/14/2019,2623,2018,Third party Agent,C,2623,dj_1898
439,B400442,3/15/2018,3/15/2019,2949,2018,Direct purchase,B,2949,dj_74
440,B400438,3/15/2018,3/15/2019,5251,2018,Third party Agent,D,5251,dj_439
441,B400443,3/15/2018,3/15/2019,4062,2018,Direct purchase,B,4062,dj_804
442,B400439,3/15/2018,3/15/2019,6320,2018,Direct purchase,D,6320,dj_1169
443,B400440,3/15/2018,3/15/2019,5172,2018,Direct purchase,B,5172,dj_1534
444,B400441,3/15/2018,3/15/2019,2603,2018,Direct purchase,A,2603,dj_1899
445,B400446,3/16/2018,3/16/2019,5466,2018,Third party Agent,C,5466,dj_75
446,B400445,3/16/2018,3/16/2019,6419,2018,Third party Agent,D,6419,dj_440
447,B400447,3/16/2018,3/16/2019,8502,2018,Third party Agent,D,8502,dj_805
448,B400448,3/16/2018,3/16/2019,3225,2018,Direct purchase,B,3225,dj_1170
449,B400444,3/16/2018,3/16/2019,2657,2018,Third party Agent,B,2657,dj_1535
450,B400449,3/16/2018,3/16/2019,5691,2018,Direct purchase,B,5691,dj_1900
451,B400452,3/17/2018,3/17/2019,5220,2018,Third party Agent,C,5220,dj_76
452,B400451,3/17/2018,3/17/2019,4786,2018,Third party Agent,B,4786,dj_441
453,B400455,3/17/2018,3/17/2019,6147,2018,Direct purchase,D,6147,dj_806
454,B400450,3/17/2018,3/17/2019,2948,2018,Third party Agent,A,2948,dj_1171
455,B400453,3/17/2018,3/17/2019,4665,2018,Direct purchase,C,4665,dj_1536
456,B400454,3/17/2018,3/17/2019,3524,2018,Direct purchase,C,3524,dj_1901
457,B400461,3/18/2018,3/18/2019,3226,2018,Direct purchase,B,3226,dj_77
458,B400460,3/18/2018,3/18/2019,2039,2018,Direct purchase,A,2039,dj_442
459,B400458,3/18/2018,3/18/2019,2963,2018,Third party Agent,A,2963,dj_807
460,B400459,3/18/2018,3/18/2019,1784,2018,Direct purchase,D,1784,dj_1172
461,B400456,3/18/2018,3/18/2019,4459,2018,Third party Agent,B,4459,dj_1537
462,B400457,3/18/2018,3/18/2019,4867,2018,Third party Agent,D,4867,dj_1902
463,B400464,3/19/2018,3/19/2019,5841,2018,Third party Agent,C,5841,dj_78
464,B400463,3/19/2018,3/19/2019,1779,2018,Third party Agent,C,1779,dj_443
465,B400467,3/19/2018,3/19/2019,3527,2018,Direct purchase,B,3527,dj_808
466,B400465,3/19/2018,3/19/2019,2102,2018,Direct purchase,B,2102,dj_1173
467,B400466,3/19/2018,3/19/2019,2243,2018,Direct purchase,B,2243,dj_1538
468,B400462,3/19/2018,3/19/2019,1895,2018,Third party Agent,A,1895,dj_1903
469,B400470,3/20/2018,3/20/2019,7172,2018,Third party Agent,D,7172,dj_79
470,B400469,3/20/2018,3/20/2019,2663,2018,Third party Agent,C,2663,dj_444
471,B400471,3/20/2018,3/20/2019,2930,2018,Third party Agent,B,2930,dj_809
472,B400468,3/20/2018,3/20/2019,4024,2018,Third party Agent,C,4024,dj_1174
473,B400472,3/20/2018,3/20/2019,4547,2018,Direct purchase,C,4547,dj_1539
474,B400473,3/20/2018,3/20/2019,1800,2018,Direct purchase,C,1800,dj_1904
475,B400478,3/21/2018,3/21/2019,5366,2018,Direct purchase,B,5366,dj_80
476,B400475,3/21/2018,3/21/2019,3416,2018,Third party Agent,A,3416,dj_445
477,B400479,3/21/2018,3/21/2019,3286,2018,Direct purchase,A,3286,dj_810
478,B400476,3/21/2018,3/21/2019,4178,2018,Direct purchase,B,4178,dj_1175
479,B400477,3/21/2018,3/21/2019,4853,2018,Direct purchase,C,4853,dj_1540
480,B400474,3/21/2018,3/21/2019,5280,2018,Third party Agent,B,5280,dj_1905
481,B400481,3/22/2018,3/22/2019,8914,2018,Third party Agent,D,8914,dj_81
482,B400485,3/22/2018,3/22/2019,2827,2018,Direct purchase,A,2827,dj_446
483,B400482,3/22/2018,3/22/2019,4671,2018,Third party Agent,B,4671,dj_811
484,B400483,3/22/2018,3/22/2019,3254,2018,Direct purchase,C,3254,dj_1176
485,B400480,3/22/2018,3/22/2019,5686,2018,Third party Agent,B,5686,dj_1541
486,B400484,3/22/2018,3/22/2019,3934,2018,Direct purchase,A,3934,dj_1906
487,B400489,3/23/2018,3/23/2019,4469,2018,Third party Agent,C,4469,dj_82
488,B400488,3/23/2018,3/23/2019,3921,2018,Third party Agent,B,3921,dj_447
489,B400491,3/23/2018,3/23/2019,7140,2018,Direct purchase,D,7140,dj_812
490,B400486,3/23/2018,3/23/2019,2673,2018,Third party Agent,D,2673,dj_1177
491,B400487,3/23/2018,3/23/2019,2399,2018,Third party Agent,C,2399,dj_1542
492,B400490,3/23/2018,3/23/2019,4422,2018,Direct purchase,D,4422,dj_1907
493,B400497,3/24/2018,3/24/2019,5008,2018,Direct purchase,C,5008,dj_83
494,B400493,3/24/2018,3/24/2019,2457,2018,Third party Agent,A,2457,dj_448
495,B400494,3/24/2018,3/24/2019,3415,2018,Third party Agent,B,3415,dj_813
496,B400495,3/24/2018,3/24/2019,9756,2018,Direct purchase,D,9756,dj_1178
497,B400496,3/24/2018,3/24/2019,5228,2018,Direct purchase,D,5228,dj_1543
498,B400492,3/24/2018,3/24/2019,5141,2018,Third party Agent,B,5141,dj_1908
499,B400501,3/25/2018,3/25/2019,4617,2018,Third party Agent,B,4617,dj_84
500,B400500,3/25/2018,3/25/2019,4011,2018,Third party Agent,D,4011,dj_449
501,B400503,3/25/2018,3/25/2019,2164,2018,Direct purchase,D,2164,dj_814
502,B400502,3/25/2018,3/25/2019,4677,2018,Direct purchase,B,4677,dj_1179
503,B400498,3/25/2018,3/25/2019,4123,2018,Third party Agent,B,4123,dj_1544
504,B400499,3/25/2018,3/25/2019,3757,2018,Third party Agent,C,3757,dj_1909
505,B400508,3/26/2018,3/26/2019,3231,2018,Third party Agent,C,3231,dj_85
506,B400509,3/26/2018,3/26/2019,4876,2018,Direct purchase,D,4876,dj_450
507,B400507,3/26/2018,3/26/2019,4065,2018,Third party Agent,C,4065,dj_815
508,B400504,3/26/2018,3/26/2019,1893,2018,Third party Agent,B,1893,dj_1180
509,B400505,3/26/2018,3/26/2019,3251,2018,Third party Agent,B,3251,dj_1545
510,B400506,3/26/2018,3/26/2019,5842,2018,Third party Agent,B,5842,dj_1910
511,B400515,3/27/2018,3/27/2019,5868,2018,Direct purchase,C,5868,dj_86
512,B400511,3/27/2018,3/27/2019,7318,2018,Third party Agent,D,7318,dj_451
513,B400514,3/27/2018,3/27/2019,8240,2018,Direct purchase,D,8240,dj_816
514,B400512,3/27/2018,3/27/2019,2697,2018,Direct purchase,C,2697,dj_1181
515,B400513,3/27/2018,3/27/2019,4010,2018,Direct purchase,C,4010,dj_1546
516,B400510,3/27/2018,3/27/2019,8498,2018,Third party Agent,D,8498,dj_1911
517,B400519,3/28/2018,3/28/2019,3879,2018,Third party Agent,B,3879,dj_87
518,B400517,3/28/2018,3/28/2019,1401,2018,Third party Agent,A,1401,dj_452
519,B400518,3/28/2018,3/28/2019,4286,2018,Third party Agent,B,4286,dj_817
520,B400520,3/28/2018,3/28/2019,2907,2018,Direct purchase,A,2907,dj_1182
521,B400516,3/28/2018,3/28/2019,2912,2018,Third party Agent,A,2912,dj_1547
522,B400521,3/28/2018,3/28/2019,4730,2018,Direct purchase,B,4730,dj_1912
523,B400524,3/29/2018,3/29/2019,1933,2018,Third party Agent,A,1933,dj_88
524,B400523,3/29/2018,3/29/2019,1239,2018,Third party Agent,A,1239,dj_453
525,B400527,3/29/2018,3/29/2019,5141,2018,Direct purchase,C,5141,dj_818
526,B400522,3/29/2018,3/29/2019,2024,2018,Third party Agent,C,2024,dj_1183
527,B400525,3/29/2018,3/29/2019,1208,2018,Direct purchase,A,1208,dj_1548
528,B400526,3/29/2018,3/29/2019,2892,2018,Direct purchase,B,2892,dj_1913
529,B400533,3/30/2018,3/30/2019,8172,2018,Direct purchase,D,8172,dj_89
530,B400532,3/30/2018,3/30/2019,5626,2018,Direct purchase,B,5626,dj_454
531,B400528,3/30/2018,3/30/2019,1495,2018,Third party Agent,A,1495,dj_819
532,B400529,3/30/2018,3/30/2019,3906,2018,Direct purchase,D,3906,dj_1184
533,B400530,3/30/2018,3/30/2019,4185,2018,Direct purchase,B,4185,dj_1549
534,B400531,3/30/2018,3/30/2019,4116,2018,Direct purchase,D,4116,dj_1914
535,B400536,3/31/2018,3/31/2019,2715,2018,Third party Agent,A,2715,dj_90
536,B400535,3/31/2018,3/31/2019,2683,2018,Third party Agent,A,2683,dj_455
537,B400539,3/31/2018,3/31/2019,3758,2018,Direct purchase,A,3758,dj_820
538,B400537,3/31/2018,3/31/2019,2857,2018,Direct purchase,A,2857,dj_1185
539,B400534,3/31/2018,3/31/2019,9636,2018,Third party Agent,D,9636,dj_1550
540,B400538,3/31/2018,3/31/2019,5918,2018,Direct purchase,D,5918,dj_1915
541,B400545,4/1/2018,4/1/2019,2208,2018,Third party Agent,D,2208,dj_91
542,B400543,4/1/2018,4/1/2019,8137,2018,Third party Agent,D,8137,dj_456
543,B400544,4/1/2018,4/1/2019,4971,2018,Third party Agent,C,4971,dj_821
544,B400540,4/1/2018,4/1/2019,1241,2018,Third party Agent,A,1241,dj_1186
545,B400541,4/1/2018,4/1/2019,2306,2018,Third party Agent,A,2306,dj_1551
546,B400542,4/1/2018,4/1/2019,2556,2018,Third party Agent,A,2556,dj_1916
547,B400551,4/2/2018,4/2/2019,9898,2018,Direct purchase,D,9898,dj_92
548,B400546,4/2/2018,4/2/2019,1754,2018,Third party Agent,B,1754,dj_457
549,B400550,4/2/2018,4/2/2019,5708,2018,Direct purchase,C,5708,dj_822
550,B400547,4/2/2018,4/2/2019,6452,2018,Direct purchase,D,6452,dj_1187
551,B400548,4/2/2018,4/2/2019,7613,2018,Direct purchase,D,7613,dj_1552
552,B400549,4/2/2018,4/2/2019,5171,2018,Direct purchase,C,5171,dj_1917
553,B400554,4/3/2018,4/3/2019,1964,2018,Third party Agent,A,1964,dj_93
554,B400557,4/3/2018,4/3/2019,2684,2018,Direct purchase,D,2684,dj_458
555,B400553,4/3/2018,4/3/2019,7463,2018,Third party Agent,D,7463,dj_823
556,B400555,4/3/2018,4/3/2019,2519,2018,Direct purchase,A,2519,dj_1188
557,B400552,4/3/2018,4/3/2019,3569,2018,Third party Agent,B,3569,dj_1553
558,B400556,4/3/2018,4/3/2019,3148,2018,Direct purchase,A,3148,dj_1918
559,B400560,4/4/2018,4/4/2019,1532,2018,Third party Agent,C,1532,dj_94
560,B400559,4/4/2018,4/4/2019,1943,2018,Third party Agent,D,1943,dj_459
561,B400563,4/4/2018,4/4/2019,1310,2018,Direct purchase,A,1310,dj_824
562,B400561,4/4/2018,4/4/2019,2956,2018,Direct purchase,D,2956,dj_1189
563,B400558,4/4/2018,4/4/2019,1388,2018,Third party Agent,A,1388,dj_1554
564,B400562,4/4/2018,4/4/2019,1526,2018,Direct purchase,B,1526,dj_1919
565,B400569,4/5/2018,4/5/2019,6661,2018,Direct purchase,D,6661,dj_95
566,B400566,4/5/2018,4/5/2019,4832,2018,Third party Agent,B,4832,dj_460
567,B400567,4/5/2018,4/5/2019,1954,2018,Third party Agent,C,1954,dj_825
568,B400568,4/5/2018,4/5/2019,2201,2018,Direct purchase,C,2201,dj_1190
569,B400564,4/5/2018,4/5/2019,7391,2018,Third party Agent,D,7391,dj_1555
570,B400565,4/5/2018,4/5/2019,1806,2018,Third party Agent,B,1806,dj_1920
571,B400573,4/6/2018,4/6/2019,4638,2018,Third party Agent,C,4638,dj_96
572,B400572,4/6/2018,4/6/2019,1694,2018,Third party Agent,D,1694,dj_461
573,B400575,4/6/2018,4/6/2019,4807,2018,Direct purchase,B,4807,dj_826
574,B400574,4/6/2018,4/6/2019,5766,2018,Direct purchase,B,5766,dj_1191
575,B400570,4/6/2018,4/6/2019,2266,2018,Third party Agent,C,2266,dj_1556
576,B400571,4/6/2018,4/6/2019,2421,2018,Third party Agent,B,2421,dj_1921
577,B400577,4/7/2018,4/7/2019,4633,2018,Third party Agent,B,4633,dj_97
578,B400581,4/7/2018,4/7/2019,5745,2018,Direct purchase,B,5745,dj_462
579,B400576,4/7/2018,4/7/2019,2101,2018,Third party Agent,A,2101,dj_827
580,B400578,4/7/2018,4/7/2019,3785,2018,Direct purchase,C,3785,dj_1192
581,B400579,4/7/2018,4/7/2019,3341,2018,Direct purchase,A,3341,dj_1557
582,B400580,4/7/2018,4/7/2019,5851,2018,Direct purchase,B,5851,dj_1922
583,B400587,4/8/2018,4/8/2019,3100,2018,Direct purchase,A,3100,dj_98
584,B400583,4/8/2018,4/8/2019,2865,2018,Third party Agent,A,2865,dj_463
585,B400586,4/8/2018,4/8/2019,1883,2018,Direct purchase,A,1883,dj_828
586,B400584,4/8/2018,4/8/2019,5546,2018,Direct purchase,D,5546,dj_1193
587,B400585,4/8/2018,4/8/2019,8764,2018,Direct purchase,D,8764,dj_1558
588,B400582,4/8/2018,4/8/2019,7223,2018,Third party Agent,D,7223,dj_1923
589,B400591,4/9/2018,4/9/2019,5896,2018,Third party Agent,D,5896,dj_99
590,B400589,4/9/2018,4/9/2019,4377,2018,Third party Agent,D,4377,dj_464
591,B400590,4/9/2018,4/9/2019,6684,2018,Third party Agent,D,6684,dj_829
592,B400592,4/9/2018,4/9/2019,6518,2018,Direct purchase,D,6518,dj_1194
593,B400593,4/9/2018,4/9/2019,3177,2018,Direct purchase,D,3177,dj_1559
594,B400588,4/9/2018,4/9/2019,5069,2018,Third party Agent,B,5069,dj_1924
595,B400594,4/10/2018,4/10/2019,1666,2018,Third party Agent,A,1666,dj_100
596,B400595,4/10/2018,4/10/2019,3112,2018,Third party Agent,C,3112,dj_465
597,B400599,4/10/2018,4/10/2019,7598,2018,Direct purchase,D,7598,dj_830
598,B400596,4/10/2018,4/10/2019,3465,2018,Direct purchase,A,3465,dj_1195
599,B400597,4/10/2018,4/10/2019,5799,2018,Direct purchase,C,5799,dj_1560
600,B400598,4/10/2018,4/10/2019,4810,2018,Direct purchase,B,4810,dj_1925
601,B400602,4/11/2018,4/11/2019,2238,2018,Direct purchase,A,2238,dj_101
602,B400605,4/11/2018,4/11/2019,3666,2018,Direct purchase,B,3666,dj_466
603,B400601,4/11/2018,4/11/2019,1206,2018,Third party Agent,A,1206,dj_831
604,B400603,4/11/2018,4/11/2019,6027,2018,Direct purchase,D,6027,dj_1196
605,B400604,4/11/2018,4/11/2019,8534,2018,Direct purchase,D,8534,dj_1561
