Complaint id,Complaint file date,Complaint resolution date,Complaint resolution time,Complaint communication channel,Customer id
502,4/12/2019,5/10/2019,28,Web portal,dj_1107
503,4/12/2019,6/29/2019,78,Call,dj_2768
504,5/12/2019,8/9/2019,89,Call,dj_12
505,2/13/2019,3/13/2019,28,E-mail,dj_1108
506,2/13/2019,6/13/2019,120,E-mail,dj_3134
507,3/13/2019,4/3/2019,21,E-mail,dj_2404
508,4/13/2019,5/10/2019,27,E-mail,dj_1838
509,4/13/2019,6/10/2019,58,E-mail,dj_3864
510,5/13/2019,6/2/2019,20,Call,dj_2039
511,5/13/2019,6/21/2019,39,Call,dj_2769
512,5/13/2019,7/4/2019,52,Web portal,dj_743
513,3/13/2019,4/17/2019,35,Call,dj_13
514,3/13/2019,5/14/2019,62,Web portal,dj_1473
515,5/13/2019,6/19/2019,37,Call,dj_3499
516,5/13/2019,8/23/2019,102,Call,dj_378
517,2/14/2019,4/20/2019,65,E-mail,dj_3135
518,2/14/2019,4/21/2019,66,E-mail,dj_379
519,4/14/2019,5/25/2019,41,E-mail,dj_3500
520,2/14/2019,3/16/2019,30,Web portal,dj_1109
521,2/14/2019,3/25/2019,39,Web portal,dj_2770
522,3/14/2019,4/18/2019,35,Call,dj_1474
523,3/14/2019,5/19/2019,66,Web portal,dj_1839
524,3/14/2019,4/13/2019,30,Call,dj_2405
525,4/14/2019,6/14/2019,61,Web portal,dj_2040
526,4/14/2019,5/25/2019,41,Web portal,dj_3865
527,5/14/2019,8/14/2019,92,Call,dj_14
528,5/14/2019,7/26/2019,73,Web portal,dj_744
529,2/15/2019,4/29/2019,73,E-mail,dj_745
530,3/15/2019,6/28/2019,105,E-mail,dj_380
531,3/15/2019,4/21/2019,37,E-mail,dj_3866
532,5/15/2019,7/9/2019,55,Call,dj_2406
533,5/15/2019,6/18/2019,34,Call,dj_3136
534,2/15/2019,6/6/2019,111,Call,dj_2041
535,2/15/2019,6/10/2019,115,Call,dj_1475
536,2/15/2019,4/2/2019,46,Web portal,dj_3501
537,3/15/2019,5/24/2019,70,Call,dj_1840
538,3/15/2019,6/21/2019,98,Web portal,dj_2771
539,5/15/2019,7/6/2019,52,Web portal,dj_1110
540,3/16/2019,6/20/2019,96,E-mail,dj_3502
541,4/16/2019,5/6/2019,20,E-mail,dj_1476
542,4/16/2019,5/24/2019,38,E-mail,dj_1841
543,4/16/2019,5/14/2019,28,E-mail,dj_2772
544,4/16/2019,7/16/2019,91,E-mail,dj_3137
545,4/16/2019,8/6/2019,112,E-mail,dj_381
546,5/16/2019,8/30/2019,106,E-mail,dj_1111
547,2/16/2019,4/15/2019,58,Call,dj_2407
548,2/16/2019,4/2/2019,45,Call,dj_746
549,4/16/2019,6/27/2019,72,Web portal,dj_16
550,4/16/2019,7/17/2019,92,Web portal,dj_3867
551,5/16/2019,6/3/2019,18,Web portal,dj_2042
552,2/17/2019,3/13/2019,24,E-mail,dj_747
553,3/17/2019,6/15/2019,90,E-mail,dj_2043
554,4/17/2019,6/20/2019,64,E-mail,dj_2408
555,5/17/2019,7/18/2019,62,E-mail,dj_3138
556,2/17/2019,5/23/2019,95,Call,dj_1112
557,2/17/2019,4/24/2019,66,Call,dj_2773
558,2/17/2019,5/13/2019,85,Web portal,dj_382
559,3/17/2019,4/26/2019,40,Call,dj_1477
560,3/17/2019,5/27/2019,71,Web portal,dj_3868
561,4/17/2019,6/23/2019,67,Web portal,dj_17
562,5/17/2019,7/7/2019,51,Call,dj_3503
563,2/18/2019,5/13/2019,84,E-mail,dj_3139
564,2/18/2019,6/12/2019,114,E-mail,dj_383
565,4/18/2019,5/22/2019,34,E-mail,dj_1843
566,5/18/2019,6/19/2019,32,E-mail,dj_2044
567,5/18/2019,7/10/2019,53,E-mail,dj_2409
568,3/18/2019,6/18/2019,92,Web portal,dj_1113
569,3/18/2019,7/16/2019,120,Call,dj_1478
570,3/18/2019,6/18/2019,92,Web portal,dj_2774
571,4/18/2019,6/20/2019,63,Web portal,dj_3504
572,5/18/2019,6/21/2019,34,Call,dj_3869
573,5/18/2019,7/17/2019,60,Call,dj_748
574,2/19/2019,4/13/2019,53,E-mail,dj_1114
575,3/19/2019,6/6/2019,79,E-mail,dj_2045
576,3/19/2019,4/9/2019,21,E-mail,dj_3140
577,3/19/2019,4/30/2019,42,E-mail,dj_384
578,4/19/2019,7/28/2019,100,E-mail,dj_1479
579,5/19/2019,9/9/2019,113,E-mail,dj_1844
580,5/19/2019,6/26/2019,38,E-mail,dj_749
581,2/19/2019,4/4/2019,44,Call,dj_2410
582,2/19/2019,3/27/2019,36,Call,dj_3870
583,3/19/2019,5/25/2019,67,Call,dj_2775
584,4/19/2019,5/20/2019,31,Call,dj_3505
585,2/20/2019,3/20/2019,28,E-mail,dj_2411
586,2/20/2019,3/25/2019,33,E-mail,dj_3506
587,2/20/2019,4/24/2019,63,E-mail,dj_385
588,3/20/2019,6/18/2019,90,E-mail,dj_2046
589,5/20/2019,8/26/2019,98,E-mail,dj_1480
590,5/20/2019,6/26/2019,37,E-mail,dj_1845
591,2/20/2019,4/7/2019,46,Call,dj_3141
592,2/20/2019,4/25/2019,64,Web portal,dj_3871
593,3/20/2019,7/17/2019,119,Web portal,dj_1115
594,4/20/2019,6/27/2019,68,Call,dj_20
595,5/20/2019,8/24/2019,96,Web portal,dj_2776
596,5/20/2019,6/10/2019,21,Web portal,dj_750
597,2/21/2019,5/8/2019,76,E-mail,dj_2412
598,2/21/2019,3/26/2019,33,E-mail,dj_751
599,2/21/2019,6/17/2019,116,Call,dj_3142
600,3/21/2019,5/16/2019,56,Web portal,dj_21
601,3/21/2019,4/28/2019,38,Web portal,dj_1846
602,4/21/2019,8/19/2019,120,Call,dj_1116
603,4/21/2019,7/10/2019,80,Web portal,dj_2777
604,5/21/2019,9/4/2019,106,Call,dj_2047
605,5/21/2019,7/4/2019,44,Call,dj_1481
606,5/21/2019,7/7/2019,47,Web portal,dj_3507
607,5/21/2019,7/8/2019,48,Call,dj_386
608,5/21/2019,9/5/2019,107,Web portal,dj_3872
609,2/22/2019,4/11/2019,48,E-mail,dj_1482
610,3/22/2019,6/11/2019,81,E-mail,dj_1117
611,4/22/2019,7/23/2019,92,E-mail,dj_22
612,4/22/2019,6/16/2019,55,E-mail,dj_387
613,5/22/2019,8/24/2019,94,E-mail,dj_3873
614,3/22/2019,7/9/2019,109,Call,dj_2048
615,3/22/2019,6/25/2019,95,Web portal,dj_1847
616,3/22/2019,4/24/2019,33,Call,dj_2778
617,3/22/2019,4/27/2019,36,Call,dj_3143
618,4/22/2019,6/26/2019,65,Call,dj_2413
619,4/22/2019,6/21/2019,60,Web portal,dj_3508
620,3/23/2019,7/14/2019,113,E-mail,dj_3509
621,4/23/2019,8/18/2019,117,E-mail,dj_2779
622,5/23/2019,6/14/2019,22,E-mail,dj_2414
623,5/23/2019,9/7/2019,107,E-mail,dj_753
624,2/23/2019,3/12/2019,17,Call,dj_2049
625,2/23/2019,5/7/2019,73,Web portal,dj_1118
626,2/23/2019,3/17/2019,22,Call,dj_23
627,4/23/2019,7/12/2019,80,Web portal,dj_1483
628,4/23/2019,7/14/2019,82,Web portal,dj_1848
629,4/23/2019,5/16/2019,23,Call,dj_3144
630,5/23/2019,7/19/2019,57,Web portal,dj_3874
631,2/24/2019,4/11/2019,46,E-mail,dj_2050
632,3/24/2019,4/22/2019,29,E-mail,dj_2780
633,4/24/2019,7/23/2019,90,E-mail,dj_1484
634,4/24/2019,6/14/2019,51,E-mail,dj_3145
635,4/24/2019,7/14/2019,81,E-mail,dj_3875
636,4/24/2019,5/19/2019,25,E-mail,dj_389
637,2/24/2019,6/3/2019,99,Web portal,dj_24
638,3/24/2019,7/20/2019,118,Web portal,dj_2415
639,3/24/2019,4/26/2019,33,Web portal,dj_754
640,4/24/2019,7/23/2019,90,Call,dj_1849
641,4/24/2019,8/8/2019,106,Web portal,dj_3510
642,5/24/2019,7/23/2019,60,Call,dj_1119
643,2/25/2019,5/28/2019,92,E-mail,dj_3876
644,3/25/2019,6/12/2019,79,E-mail,dj_1485
645,3/25/2019,7/6/2019,103,Web portal,dj_755
646,4/25/2019,6/27/2019,63,E-mail,dj_2051
647,4/25/2019,7/27/2019,93,E-mail,dj_1120
648,3/25/2019,4/30/2019,36,Call,dj_3146
649,3/25/2019,6/6/2019,73,Call,dj_3511
650,3/25/2019,5/14/2019,50,Call,dj_390
651,4/25/2019,5/14/2019,19,Web portal,dj_25
652,5/25/2019,8/28/2019,95,Web portal,dj_1850
653,5/25/2019,9/4/2019,102,Call,dj_2416
654,5/25/2019,9/22/2019,120,Call,dj_2781
655,2/26/2019,5/14/2019,77,E-mail,dj_1486
656,4/26/2019,8/17/2019,113,E-mail,dj_26
657,4/26/2019,6/18/2019,53,E-mail,dj_391
658,5/26/2019,8/8/2019,74,E-mail,dj_2052
659,5/26/2019,7/22/2019,57,E-mail,dj_3512
660,2/26/2019,5/27/2019,90,Call,dj_3147
661,3/26/2019,6/26/2019,92,Call,dj_1851
662,4/26/2019,6/28/2019,63,Call,dj_2417
663,4/26/2019,8/7/2019,103,Call,dj_2782
664,4/26/2019,8/5/2019,101,Call,dj_3877
665,5/26/2019,8/20/2019,86,Call,dj_1121
666,5/26/2019,8/11/2019,77,Call,dj_756
667,2/27/2019,3/24/2019,25,E-mail,dj_3878
668,3/27/2019,5/22/2019,56,Call,dj_27
669,3/27/2019,7/24/2019,119,Web portal,dj_757
670,4/27/2019,7/6/2019,70,E-mail,dj_2053
671,4/27/2019,6/2/2019,36,E-mail,dj_2418
672,5/27/2019,8/26/2019,91,E-mail,dj_1487
673,3/27/2019,7/5/2019,100,Web portal,dj_2783
674,4/27/2019,7/26/2019,90,Call,dj_3148
675,4/27/2019,8/1/2019,96,Web portal,dj_3513
676,5/27/2019,7/8/2019,42,Web portal,dj_1122
677,5/27/2019,6/12/2019,16,Web portal,dj_1852
678,2/28/2019,6/12/2019,104,E-mail,dj_28
679,2/28/2019,4/18/2019,49,E-mail,dj_3514
680,3/28/2019,5/22/2019,55,Call,dj_2054
681,4/28/2019,8/3/2019,97,E-mail,dj_393
682,5/28/2019,8/19/2019,83,E-mail,dj_1123
683,2/28/2019,4/17/2019,48,Web portal,dj_1853
684,3/28/2019,4/27/2019,30,Call,dj_3149
685,4/28/2019,7/26/2019,89,Call,dj_1488
686,4/28/2019,7/30/2019,93,Call,dj_2419
687,4/28/2019,8/15/2019,109,Call,dj_3879
688,5/28/2019,9/8/2019,103,Call,dj_2784
689,5/28/2019,7/10/2019,43,Web portal,dj_758
690,2/28/2019,4/15/2019,46,E-mail,dj_1489
691,2/28/2019,4/4/2019,35,E-mail,dj_1854
692,2/28/2019,4/9/2019,40,E-mail,dj_2785
693,4/29/2019,7/23/2019,85,Web portal,dj_2055
694,4/29/2019,6/30/2019,62,Call,dj_2420
695,5/29/2019,8/16/2019,79,E-mail,dj_759
696,2/28/2019,3/23/2019,23,Call,dj_3150
697,2/28/2019,3/22/2019,22,Call,dj_3880
698,3/29/2019,6/26/2019,89,Web portal,dj_1124
699,3/29/2019,6/19/2019,82,Call,dj_3515
700,4/29/2019,6/3/2019,35,Call,dj_29
701,5/29/2019,7/14/2019,46,Web portal,dj_394
702,4/30/2019,5/31/2019,31,Web portal,dj_1490
703,5/30/2019,9/24/2019,117,E-mail,dj_3881
704,5/30/2019,7/24/2019,55,E-mail,dj_395
705,2/28/2019,6/5/2019,97,Web portal,dj_2421
706,2/28/2019,4/3/2019,34,Call,dj_2786
707,3/30/2019,6/14/2019,76,Call,dj_2056
708,3/30/2019,5/21/2019,52,Call,dj_3151
709,4/30/2019,7/28/2019,89,Web portal,dj_1125
710,4/30/2019,8/17/2019,109,Web portal,dj_1855
711,4/30/2019,8/9/2019,101,Web portal,dj_30
712,4/30/2019,6/25/2019,56,Web portal,dj_760
713,5/30/2019,6/16/2019,17,Web portal,dj_3516
714,2/28/2019,6/24/2019,116,E-mail,dj_1491
715,3/31/2019,5/30/2019,60,Call,dj_31
716,3/31/2019,5/28/2019,58,Call,dj_396
717,4/30/2019,8/19/2019,111,Web portal,dj_1126
718,4/30/2019,8/16/2019,108,Web portal,dj_2422
719,5/31/2019,7/7/2019,37,E-mail,dj_3152
720,5/31/2019,9/17/2019,109,E-mail,dj_761
721,2/28/2019,3/27/2019,27,Web portal,dj_3882
722,3/31/2019,4/17/2019,17,Web portal,dj_2057
723,3/31/2019,4/18/2019,18,Web portal,dj_2787
724,4/30/2019,5/21/2019,21,Call,dj_1856
725,4/30/2019,7/2/2019,63,Web portal,dj_3517
726,4/1/2019,6/16/2019,76,Call,dj_1492
727,4/1/2019,6/10/2019,70,Web portal,dj_1857
728,4/1/2019,5/14/2019,43,Call,dj_3883
729,5/1/2019,5/23/2019,22,Call,dj_2788
730,6/1/2019,8/3/2019,63,E-mail,dj_397
731,3/1/2019,4/26/2019,56,Web portal,dj_3153
732,3/1/2019,6/28/2019,119,Call,dj_3518
733,4/1/2019,6/8/2019,68,Web portal,dj_2423
734,4/1/2019,5/8/2019,37,Web portal,dj_762
735,5/1/2019,8/22/2019,113,Web portal,dj_1127
736,6/1/2019,9/24/2019,115,Web portal,dj_2058
737,6/1/2019,9/18/2019,109,Web portal,dj_32
738,3/2/2019,4/20/2019,49,E-mail,dj_1858
739,3/2/2019,5/8/2019,67,E-mail,dj_3154
740,4/2/2019,6/29/2019,88,Call,dj_3884
741,4/2/2019,5/25/2019,53,Call,dj_763
742,6/2/2019,6/27/2019,25,E-mail,dj_1493
743,6/2/2019,8/22/2019,81,E-mail,dj_3519
744,3/2/2019,6/12/2019,102,Web portal,dj_398
745,4/2/2019,4/21/2019,19,Call,dj_2059
746,4/2/2019,7/14/2019,103,Call,dj_1128
747,5/2/2019,8/16/2019,106,Web portal,dj_2424
748,6/2/2019,8/31/2019,90,Web portal,dj_2789
749,6/2/2019,7/27/2019,55,Web portal,dj_33
750,3/3/2019,6/9/2019,98,E-mail,dj_3155
751,4/3/2019,6/28/2019,86,E-mail,dj_1129
752,5/3/2019,6/6/2019,34,Web portal,dj_2060
753,5/3/2019,6/11/2019,39,Call,dj_34
754,5/3/2019,7/18/2019,76,Call,dj_399
755,6/3/2019,7/27/2019,54,E-mail,dj_3520
756,4/3/2019,5/4/2019,31,Web portal,dj_1859
757,4/3/2019,7/9/2019,97,Call,dj_2425
758,5/3/2019,8/23/2019,112,Call,dj_1494
759,6/3/2019,7/1/2019,28,Call,dj_2790
760,6/3/2019,8/28/2019,86,Call,dj_3885
761,4/4/2019,6/20/2019,77,E-mail,dj_2061
762,4/4/2019,7/19/2019,106,E-mail,dj_1495
763,4/4/2019,6/7/2019,64,E-mail,dj_3886
764,5/4/2019,8/3/2019,91,Call,dj_765
765,6/4/2019,7/11/2019,37,E-mail,dj_3156
766,6/4/2019,7/13/2019,39,E-mail,dj_400
767,3/4/2019,4/17/2019,44,Web portal,dj_1130
768,4/4/2019,6/29/2019,86,Web portal,dj_35
769,4/4/2019,6/17/2019,74,Call,dj_3521
770,5/4/2019,6/19/2019,46,Call,dj_2791
771,6/4/2019,8/7/2019,64,Call,dj_1860
772,6/4/2019,7/18/2019,44,Web portal,dj_2426
773,3/5/2019,4/4/2019,30,E-mail,dj_401
774,4/5/2019,6/2/2019,58,E-mail,dj_3522
775,5/5/2019,7/4/2019,60,Call,dj_2427
776,6/5/2019,7/18/2019,43,E-mail,dj_3157
777,6/5/2019,8/6/2019,62,E-mail,dj_3887
778,3/5/2019,3/25/2019,20,Web portal,dj_2062
779,3/5/2019,5/31/2019,87,Web portal,dj_2792
780,4/5/2019,5/21/2019,46,Web portal,dj_1131
781,4/5/2019,6/7/2019,63,Web portal,dj_1861
782,4/5/2019,5/28/2019,53,Call,dj_36
783,4/5/2019,7/27/2019,113,Web portal,dj_766
784,6/5/2019,7/25/2019,50,Web portal,dj_1496
785,4/6/2019,6/1/2019,56,E-mail,dj_37
786,4/6/2019,6/7/2019,62,E-mail,dj_767
787,5/6/2019,5/26/2019,20,Web portal,dj_2063
788,5/6/2019,8/23/2019,109,Call,dj_2428
789,6/6/2019,7/26/2019,50,E-mail,dj_1132
790,3/6/2019,5/14/2019,69,Call,dj_3888
791,4/6/2019,7/2/2019,87,Call,dj_3523
792,5/6/2019,7/30/2019,85,Web portal,dj_1497
793,5/6/2019,8/2/2019,88,Web portal,dj_2793
794,6/6/2019,8/21/2019,76,Call,dj_1862
795,6/6/2019,7/5/2019,29,Web portal,dj_3158
796,3/7/2019,4/4/2019,28,E-mail,dj_2064
797,4/7/2019,5/17/2019,40,E-mail,dj_403
798,5/7/2019,8/21/2019,106,Web portal,dj_2429
799,5/7/2019,7/12/2019,66,Call,dj_3889
800,6/7/2019,7/18/2019,41,E-mail,dj_1863
801,6/7/2019,6/28/2019,21,E-mail,dj_2794
802,3/7/2019,4/23/2019,47,Web portal,dj_1133
803,3/7/2019,4/12/2019,36,Web portal,dj_3159
804,3/7/2019,4/30/2019,54,Call,dj_768
805,4/7/2019,6/12/2019,66,Web portal,dj_3524
806,5/7/2019,6/5/2019,29,Web portal,dj_1498
807,6/7/2019,8/31/2019,85,Call,dj_38
808,3/8/2019,4/15/2019,38,E-mail,dj_1499
809,4/8/2019,7/7/2019,90,E-mail,dj_3160
810,4/8/2019,6/25/2019,78,E-mail,dj_3890
811,4/8/2019,5/25/2019,47,E-mail,dj_769
812,5/8/2019,7/19/2019,72,Web portal,dj_404
813,6/8/2019,8/24/2019,77,E-mail,dj_2430
814,3/8/2019,5/11/2019,64,Web portal,dj_3525
815,4/8/2019,5/6/2019,28,Web portal,dj_2795
816,5/8/2019,6/1/2019,24,Web portal,dj_1864
817,5/8/2019,7/23/2019,76,Call,dj_39
818,6/8/2019,8/28/2019,81,Call,dj_2065
819,6/8/2019,8/7/2019,60,Call,dj_1134
820,5/9/2019,8/20/2019,103,Web portal,dj_1135
821,6/9/2019,9/13/2019,96,E-mail,dj_3161
822,6/9/2019,7/2/2019,23,E-mail,dj_3526
823,3/9/2019,5/28/2019,80,Call,dj_2066
824,4/9/2019,7/25/2019,107,Call,dj_1865
825,4/9/2019,7/19/2019,101,Call,dj_770
826,5/9/2019,7/3/2019,55,Web portal,dj_2431
827,5/9/2019,8/31/2019,114,Call,dj_2796
828,5/9/2019,8/29/2019,112,Call,dj_3891
829,6/9/2019,7/6/2019,27,Web portal,dj_1500
830,4/10/2019,5/1/2019,21,E-mail,dj_2067
831,4/10/2019,6/1/2019,52,E-mail,dj_2432
832,5/10/2019,8/12/2019,94,Web portal,dj_1501
833,5/10/2019,8/14/2019,96,Call,dj_3162
834,6/10/2019,8/1/2019,52,E-mail,dj_771
835,3/10/2019,4/21/2019,42,Web portal,dj_1136
836,3/10/2019,4/2/2019,23,Call,dj_3892
837,3/10/2019,6/7/2019,89,Web portal,dj_406
838,5/10/2019,8/6/2019,88,Call,dj_1866
839,5/10/2019,6/24/2019,45,Web portal,dj_3527
840,5/10/2019,7/8/2019,59,Web portal,dj_41
841,6/10/2019,9/21/2019,103,Call,dj_2797
842,3/11/2019,6/8/2019,89,E-mail,dj_3528
843,4/11/2019,6/4/2019,54,E-mail,dj_3163
844,5/11/2019,6/23/2019,43,Call,dj_1867
845,5/11/2019,8/21/2019,102,Web portal,dj_3893
846,5/11/2019,6/9/2019,29,Web portal,dj_407
847,6/11/2019,10/2/2019,113,E-mail,dj_2433
848,3/11/2019,4/4/2019,24,Call,dj_2068
849,3/11/2019,6/5/2019,86,Call,dj_1502
850,3/11/2019,6/4/2019,85,Web portal,dj_772
851,4/11/2019,5/23/2019,42,Web portal,dj_1137
852,4/11/2019,7/6/2019,86,Call,dj_2798
853,6/11/2019,9/9/2019,90,Web portal,dj_42
854,3/12/2019,4/9/2019,28,E-mail,dj_3529
855,4/12/2019,6/12/2019,61,E-mail,dj_2069
856,4/12/2019,5/6/2019,24,E-mail,dj_1503
857,4/12/2019,6/22/2019,71,E-mail,dj_408
858,5/12/2019,9/1/2019,112,Web portal,dj_2434
859,5/12/2019,6/23/2019,42,Call,dj_773
860,6/12/2019,9/11/2019,91,E-mail,dj_1138
861,6/12/2019,8/19/2019,68,E-mail,dj_3164
862,3/12/2019,5/31/2019,80,Call,dj_3894
863,3/12/2019,5/16/2019,65,Call,dj_43
864,4/12/2019,5/6/2019,24,Call,dj_2799
865,3/13/2019,6/14/2019,93,E-mail,dj_1504
866,4/13/2019,7/6/2019,84,E-mail,dj_2070
867,4/13/2019,5/25/2019,42,E-mail,dj_3165
868,4/13/2019,7/14/2019,92,E-mail,dj_3895
869,4/13/2019,8/5/2019,114,E-mail,dj_409
870,4/13/2019,8/2/2019,111,Call,dj_2435
871,4/13/2019,5/14/2019,31,Call,dj_44
872,5/13/2019,9/2/2019,112,Web portal,dj_1139
873,5/13/2019,6/20/2019,38,Call,dj_2800
874,5/13/2019,9/10/2019,120,Web portal,dj_3530
875,6/13/2019,8/16/2019,64,Web portal,dj_774
876,3/14/2019,5/23/2019,70,E-mail,dj_775
877,4/14/2019,6/13/2019,60,E-mail,dj_1505
878,6/14/2019,9/26/2019,104,E-mail,dj_3896
879,3/14/2019,4/12/2019,29,Web portal,dj_3531
880,3/14/2019,5/29/2019,76,Call,dj_410
881,4/14/2019,7/23/2019,100,Web portal,dj_1870
882,4/14/2019,7/29/2019,106,Web portal,dj_2436
883,4/14/2019,6/3/2019,50,Call,dj_2801
884,4/14/2019,6/30/2019,77,Web portal,dj_45
885,5/14/2019,7/21/2019,68,Web portal,dj_2071
886,6/14/2019,8/9/2019,56,Web portal,dj_1140
887,6/14/2019,7/21/2019,37,Web portal,dj_3166
888,4/15/2019,5/24/2019,39,E-mail,dj_411
889,5/15/2019,7/29/2019,75,Call,dj_2437
890,6/15/2019,7/23/2019,38,E-mail,dj_1141
891,6/15/2019,10/13/2019,120,E-mail,dj_1506
892,6/15/2019,8/29/2019,75,E-mail,dj_3897
893,3/15/2019,3/30/2019,15,Call,dj_776
894,4/15/2019,6/23/2019,69,Call,dj_1871
895,4/15/2019,7/3/2019,79,Call,dj_3167
896,4/15/2019,8/4/2019,111,Call,dj_3532
897,5/15/2019,9/9/2019,117,Web portal,dj_2072
898,6/15/2019,8/25/2019,71,Call,dj_2802
899,3/16/2019,6/14/2019,90,E-mail,dj_412
900,4/16/2019,5/4/2019,18,E-mail,dj_2438
901,5/16/2019,9/9/2019,116,E-mail,dj_777
902,6/16/2019,7/30/2019,44,E-mail,dj_2073
903,3/16/2019,4/9/2019,24,Call,dj_1872
904,4/16/2019,6/11/2019,56,Call,dj_1142
905,4/16/2019,6/2/2019,47,Call,dj_1507
906,4/16/2019,6/16/2019,61,Call,dj_2803
907,4/16/2019,7/12/2019,87,Web portal,dj_3533
908,4/16/2019,6/22/2019,67,Web portal,dj_3898
909,4/16/2019,7/17/2019,92,Web portal,dj_47
910,5/16/2019,9/1/2019,108,Web portal,dj_3168
911,5/17/2019,8/18/2019,93,E-mail,dj_3534
912,6/17/2019,9/9/2019,84,E-mail,dj_413
913,3/17/2019,4/15/2019,29,Web portal,dj_2074
914,3/17/2019,7/1/2019,106,Call,dj_1508
915,3/17/2019,4/15/2019,29,Call,dj_48
916,4/17/2019,6/16/2019,60,Web portal,dj_1143
917,4/17/2019,8/6/2019,111,Web portal,dj_2439
918,4/17/2019,5/8/2019,21,Web portal,dj_778
919,5/17/2019,7/8/2019,52,Web portal,dj_2804
920,5/17/2019,6/27/2019,41,Call,dj_3169
921,5/17/2019,6/13/2019,27,Call,dj_3899
922,6/17/2019,8/10/2019,54,Call,dj_1873
923,3/18/2019,6/6/2019,80,E-mail,dj_779
924,4/18/2019,6/22/2019,65,E-mail,dj_1144
925,4/18/2019,7/8/2019,81,E-mail,dj_1874
926,5/18/2019,9/9/2019,114,E-mail,dj_2075
927,6/18/2019,8/30/2019,73,E-mail,dj_1509
928,6/18/2019,8/20/2019,63,E-mail,dj_2805
929,6/18/2019,7/23/2019,35,E-mail,dj_3170
930,4/18/2019,6/15/2019,58,Call,dj_3535
931,5/18/2019,9/4/2019,109,Web portal,dj_414
932,6/18/2019,9/17/2019,91,Call,dj_2440
933,6/18/2019,7/20/2019,32,Call,dj_3900
934,4/19/2019,5/9/2019,20,E-mail,dj_2806
935,3/19/2019,4/23/2019,35,Call,dj_1875
936,3/19/2019,5/15/2019,57,Web portal,dj_2441
937,3/19/2019,4/9/2019,21,Call,dj_50
938,4/19/2019,7/11/2019,83,Call,dj_1510
939,4/19/2019,8/8/2019,111,Web portal,dj_3171
940,4/19/2019,6/9/2019,51,Web portal,dj_3901
941,5/19/2019,8/29/2019,102,Call,dj_1145
942,5/19/2019,7/4/2019,46,Call,dj_3536
943,6/19/2019,9/12/2019,85,Call,dj_2076
944,6/19/2019,10/16/2019,119,Web portal,dj_780
945,3/20/2019,4/24/2019,35,E-mail,dj_416
946,3/20/2019,6/9/2019,81,E-mail,dj_51
947,4/20/2019,7/20/2019,91,E-mail,dj_2077
948,6/20/2019,8/23/2019,64,E-mail,dj_1876
949,6/20/2019,8/11/2019,52,E-mail,dj_781
950,3/20/2019,7/18/2019,120,Call,dj_1511
951,3/20/2019,4/9/2019,20,Call,dj_2442
952,3/20/2019,4/12/2019,23,Web portal,dj_2807
953,4/20/2019,7/17/2019,88,Call,dj_1146
954,5/20/2019,9/12/2019,115,Call,dj_3537
955,6/20/2019,8/1/2019,42,Call,dj_3172
956,6/20/2019,9/25/2019,97,Call,dj_3902
957,3/21/2019,5/11/2019,51,E-mail,dj_2078
958,3/21/2019,5/29/2019,69,E-mail,dj_1147
959,4/21/2019,5/31/2019,40,E-mail,dj_3903
960,5/21/2019,7/23/2019,63,E-mail,dj_2808
961,5/21/2019,7/24/2019,64,E-mail,dj_52
962,6/21/2019,10/16/2019,117,Call,dj_417
963,3/21/2019,7/7/2019,108,Call,dj_1512
964,3/21/2019,5/31/2019,71,Web portal,dj_1877
965,4/21/2019,6/13/2019,53,Web portal,dj_2443
966,5/21/2019,7/5/2019,45,Web portal,dj_782
967,6/21/2019,9/6/2019,77,Web portal,dj_3173
968,6/21/2019,9/1/2019,72,Web portal,dj_3538
969,3/22/2019,5/17/2019,56,E-mail,dj_2079
970,5/22/2019,8/14/2019,84,E-mail,dj_2809
971,5/22/2019,7/12/2019,51,E-mail,dj_3174
972,5/22/2019,6/29/2019,38,E-mail,dj_783
973,6/22/2019,7/12/2019,20,Web portal,dj_1513
974,3/22/2019,4/25/2019,34,Web portal,dj_3539
975,4/22/2019,8/15/2019,115,Web portal,dj_1148
976,4/22/2019,8/5/2019,105,Web portal,dj_53
977,5/22/2019,6/24/2019,33,Call,dj_1878
978,5/22/2019,6/24/2019,33,Call,dj_3904
979,5/22/2019,8/13/2019,83,Web portal,dj_418
980,6/22/2019,7/21/2019,29,Web portal,dj_2444
981,3/23/2019,6/20/2019,89,E-mail,dj_54
982,5/23/2019,6/8/2019,16,E-mail,dj_3905
983,6/23/2019,9/9/2019,78,Call,dj_2810
984,6/23/2019,9/6/2019,75,Call,dj_3175
985,6/23/2019,10/13/2019,112,Call,dj_419
986,4/23/2019,8/14/2019,113,Web portal,dj_2445
987,4/23/2019,8/4/2019,103,Web portal,dj_784
988,5/23/2019,6/10/2019,18,Call,dj_2080
989,5/23/2019,6/26/2019,34,Web portal,dj_1149
990,5/23/2019,8/4/2019,73,Web portal,dj_1879
991,6/23/2019,10/13/2019,112,Call,dj_1514
992,6/23/2019,10/14/2019,113,Web portal,dj_3540
993,3/24/2019,5/25/2019,62,E-mail,dj_2446
994,3/24/2019,6/7/2019,75,E-mail,dj_420
995,4/24/2019,5/17/2019,23,E-mail,dj_1150
996,4/24/2019,8/19/2019,117,E-mail,dj_785
997,5/24/2019,6/19/2019,26,E-mail,dj_1515
